Name,Busy,Idle,Tasks,Cost
r1,31,0,4,0.0
r2,16,15,2,0.0
r3,20,11,3,0.0
r1,4,21,2,0.0
r2,21,4,6,0.0
r3,20,5,4,0.0
r1,42,0,8,0.0
r2,35,7,7,0.0
r3,32,10,5,0.0
r1,21,6,3,0.0
r2,16,11,3,0.0
r3,27,0,4,0.0
r1,20,4,4,0.0
r2,21,3,4,0.0
r3,16,8,5,0.0
r1,45,7,6,0.0
r2,28,24,4,0.0
r3,34,18,6,0.0
r1,28,18,4,0.0
r2,46,0,7,0.0
r3,37,9,5,0.0
r1,51,4,8,0.0
r2,24,31,5,0.0
r3,21,34,3,0.0
r1,40,7,7,0.0
r2,41,6,7,0.0
r3,27,20,4,0.0
r1,19,10,4,0.0
r2,21,8,4,0.0
r3,27,2,5,0.0
r1,22,2,3,0.0
r2,21,3,4,0.0
r3,20,4,4,0.0
r1,15,24,4,0.0
r2,39,0,8,0.0
r3,25,14,6,0.0
r1,42,9,9,0.0
r2,21,30,5,0.0
r3,32,19,6,0.0
r1,16,32,3,0.0
r2,15,33,4,0.0
r3,48,0,8,0.0
r1,51,0,8,0.0
r2,40,11,6,0.0
r3,28,23,5,0.0
r1,32,8,6,0.0
r2,22,18,5,0.0
r3,24,16,4,0.0
r1,21,13,5,0.0
r2,26,8,7,0.0
r3,19,15,5,0.0
r1,23,18,3,0.0
r2,28,13,4,0.0
r3,41,0,5,0.0
r1,30,1,5,0.0
r2,30,1,5,0.0
r3,31,0,6,0.0
r1,15,14,3,0.0
r2,29,0,7,0.0
r3,27,2,6,0.0
r1,36,0,7,0.0
r2,33,3,7,0.0
r3,27,9,5,0.0
r1,15,18,2,0.0
r2,25,8,4,0.0
r3,33,0,4,0.0
r1,35,5,5,0.0
r2,40,0,6,0.0
r3,31,9,5,0.0
r1,17,3,6,0.0
r2,18,2,6,0.0
r3,6,14,2,0.0
r1,12,5,3,0.0
r2,8,9,4,0.0
r3,14,3,3,0.0
r1,19,2,4,0.0
r2,13,8,4,0.0
r3,11,10,3,0.0
r1,24,9,4,0.0
r2,27,6,4,0.0
r3,22,11,3,0.0
r1,33,11,5,0.0
r2,36,8,6,0.0
r3,44,0,7,0.0
r1,37,6,6,0.0
r2,32,11,6,0.0
r3,26,17,5,0.0
r1,39,17,5,0.0
r2,51,5,7,0.0
r3,32,24,6,0.0
r1,32,27,5,0.0
r2,55,4,9,0.0
r3,37,22,7,0.0
r1,42,5,9,0.0
r2,29,18,6,0.0
r3,19,28,4,0.0
r1,17,7,4,0.0
r2,19,5,4,0.0
r3,15,9,3,0.0
r1,6,29,2,0.0
r2,27,8,5,0.0
r3,25,10,5,0.0
r1,35,18,5,0.0
r2,40,13,5,0.0
r3,36,17,5,0.0
r1,31,5,6,0.0
r2,26,10,6,0.0
r3,36,0,6,0.0
r1,23,19,4,0.0
r2,39,3,6,0.0
r3,20,22,3,0.0
r1,32,0,6,0.0
r2,13,19,3,0.0
r3,19,13,4,0.0
r1,47,9,8,0.0
r2,51,5,7,0.0
r3,30,26,5,0.0
r1,33,3,7,0.0
r2,26,10,7,0.0
r3,33,3,6,0.0
r1,24,9,4,0.0
r2,18,15,3,0.0
r3,33,0,5,0.0
r1,25,0,5,0.0
r2,12,13,3,0.0
r3,25,0,5,0.0
r1,26,3,5,0.0
r2,8,21,2,0.0
r3,27,2,6,0.0
r1,33,13,4,0.0
r2,46,0,6,0.0
r3,39,7,5,0.0
r1,47,3,9,0.0
r2,43,7,8,0.0
r3,42,8,8,0.0
r1,25,13,5,0.0
r2,23,15,4,0.0
r3,38,0,6,0.0
r1,29,9,6,0.0
r2,28,10,7,0.0
r3,21,17,5,0.0
r1,19,9,5,0.0
r2,22,6,5,0.0
r3,22,6,6,0.0
r1,14,12,3,0.0
r2,18,8,5,0.0
r3,23,3,6,0.0
r1,17,21,4,0.0
r2,19,19,4,0.0
r3,30,8,6,0.0
r1,23,34,3,0.0
r2,39,18,5,0.0
r3,47,10,7,0.0
r1,42,4,7,0.0
r2,22,24,3,0.0
r3,21,25,5,0.0
r1,29,7,6,0.0
r2,24,12,4,0.0
r3,36,0,7,0.0
r1,47,4,6,0.0
r2,36,15,6,0.0
r3,34,17,6,0.0
r1,34,10,4,0.0
r2,44,0,5,0.0
r3,33,11,4,0.0
r1,23,0,6,0.0
r2,16,7,3,0.0
r3,9,14,2,0.0
r1,33,16,6,0.0
r2,32,17,6,0.0
r3,38,11,7,0.0
r1,26,0,6,0.0
r2,21,5,4,0.0
r3,11,15,2,0.0
r1,34,17,6,0.0
r2,31,20,6,0.0
r3,35,16,7,0.0
r1,8,10,3,0.0
r2,14,4,4,0.0
r3,18,0,3,0.0
r1,26,5,4,0.0
r2,24,7,4,0.0
r3,23,8,4,0.0
r1,35,3,7,0.0
r2,33,5,8,0.0
r3,28,10,7,0.0
r1,22,16,5,0.0
r2,29,9,4,0.0
r3,29,9,6,0.0
r1,36,4,7,0.0
r2,35,5,7,0.0
r3,38,2,7,0.0
r1,19,1,4,0.0
r2,20,0,5,0.0
r3,13,7,4,0.0
r1,6,29,3,0.0
r2,34,1,7,0.0
r3,30,5,6,0.0
r1,54,13,7,0.0
r2,33,34,5,0.0
r3,41,26,7,0.0
r1,40,10,6,0.0
r2,13,37,3,0.0
r3,43,7,9,0.0
r1,43,0,7,0.0
r2,18,25,3,0.0
r3,32,11,5,0.0
r1,25,10,5,0.0
r2,20,15,4,0.0
r3,23,12,3,0.0
r1,40,1,6,0.0
r2,27,14,4,0.0
r3,19,22,4,0.0
r1,17,9,3,0.0
r2,20,6,3,0.0
r3,17,9,3,0.0
r1,34,0,7,0.0
r2,21,13,5,0.0
r3,16,18,3,0.0
r1,41,20,6,0.0
r2,44,17,6,0.0
r3,58,3,9,0.0
r1,39,15,6,0.0
r2,49,5,7,0.0
r3,30,24,5,0.0
r1,14,6,4,0.0
r2,18,2,4,0.0
r3,16,4,3,0.0
r1,25,23,5,0.0
r2,25,23,4,0.0
r3,48,0,8,0.0
r1,27,0,5,0.0
r2,12,15,3,0.0
r3,26,1,4,0.0
r1,21,14,4,0.0
r2,35,0,6,0.0
r3,24,11,5,0.0
r1,27,7,5,0.0
r2,28,6,6,0.0
r3,18,16,5,0.0
r1,23,0,5,0.0
r2,21,2,4,0.0
r3,15,8,2,0.0
r1,13,9,3,0.0
r2,22,0,5,0.0
r3,17,5,3,0.0
r1,29,0,6,0.0
r2,11,18,2,0.0
r3,22,7,4,0.0
r1,40,10,8,0.0
r2,36,14,7,0.0
r3,31,19,6,0.0
r1,42,16,6,0.0
r2,50,8,8,0.0
r3,39,19,6,0.0
r1,52,2,7,0.0
r2,54,0,8,0.0
r3,24,30,5,0.0
r1,42,5,6,0.0
r2,37,10,6,0.0
r3,28,19,5,0.0
r1,31,5,6,0.0
r2,20,16,4,0.0
r3,29,7,4,0.0
r1,20,2,4,0.0
r2,16,6,3,0.0
r3,13,9,4,0.0
r1,17,13,3,0.0
r2,20,10,4,0.0
r3,15,15,4,0.0
r1,21,11,5,0.0
r2,22,10,5,0.0
r3,31,1,5,0.0
r1,15,23,2,0.0
r2,27,11,4,0.0
r3,29,9,4,0.0
r1,24,12,5,0.0
r2,36,0,7,0.0
r3,21,15,3,0.0
r1,29,9,4,0.0
r2,30,8,5,0.0
r3,33,5,5,0.0
r1,5,18,1,0.0
r2,13,10,3,0.0
r3,23,0,5,0.0
r1,11,35,2,0.0
r2,20,26,5,0.0
r3,35,11,6,0.0
r1,36,0,8,0.0
r2,26,10,5,0.0
r3,26,10,5,0.0
r1,13,20,2,0.0
r2,33,0,5,0.0
r3,20,13,3,0.0
r1,22,23,5,0.0
r2,42,3,7,0.0
r3,32,13,6,0.0
r1,35,17,6,0.0
r2,50,2,7,0.0
r3,32,20,4,0.0
r1,4,16,2,0.0
r2,18,2,4,0.0
r3,18,2,4,0.0
r1,28,13,4,0.0
r2,13,28,2,0.0
r3,41,0,6,0.0
r1,26,15,6,0.0
r2,33,8,6,0.0
r3,30,11,6,0.0
r1,45,0,8,0.0
r2,28,17,5,0.0
r3,22,23,5,0.0
r1,15,13,4,0.0
r2,9,19,2,0.0
r3,20,8,4,0.0
r1,34,1,5,0.0
r2,35,0,6,0.0
r3,9,26,2,0.0
r1,10,17,2,0.0
r2,12,15,3,0.0
r3,25,2,4,0.0
r1,29,15,4,0.0
r2,44,0,7,0.0
r3,34,10,7,0.0
r1,45,0,7,0.0
r2,36,9,5,0.0
r3,45,0,7,0.0
r1,11,21,2,0.0
r2,20,12,3,0.0
r3,22,10,5,0.0
r1,14,9,3,0.0
r2,15,8,2,0.0
r3,16,7,3,0.0
r1,31,0,5,0.0
r2,21,10,3,0.0
r3,26,5,4,0.0
r1,54,1,9,0.0
r2,48,7,8,0.0
r3,9,46,2,0.0
r1,22,9,4,0.0
r2,16,15,2,0.0
r3,25,6,4,0.0
r1,46,6,7,0.0
r2,38,14,7,0.0
r3,21,31,4,0.0
r1,38,6,7,0.0
r2,29,15,7,0.0
r3,28,16,6,0.0
r1,15,5,4,0.0
r2,3,17,1,0.0
r3,17,3,4,0.0
r1,61,0,10,0.0
r2,43,18,7,0.0
r3,35,26,6,0.0
r1,18,15,4,0.0
r2,28,5,4,0.0
r3,14,19,3,0.0
r1,23,30,4,0.0
r2,45,8,7,0.0
r3,22,31,3,0.0
r1,44,10,7,0.0
r2,36,18,6,0.0
r3,27,27,4,0.0
r1,31,20,5,0.0
r2,47,4,6,0.0
r3,47,4,6,0.0
r1,40,11,7,0.0
r2,38,13,7,0.0
r3,51,0,9,0.0
r1,53,0,9,0.0
r2,40,13,6,0.0
r3,27,26,5,0.0
r1,8,10,4,0.0
r2,16,2,5,0.0
r3,18,0,5,0.0
r1,23,6,5,0.0
r2,29,0,7,0.0
r3,29,0,7,0.0
r1,30,0,6,0.0
r2,24,6,4,0.0
r3,21,9,5,0.0
r1,13,8,5,0.0
r2,19,2,6,0.0
r3,17,4,5,0.0
r1,7,21,2,0.0
r2,8,20,2,0.0
r3,28,0,5,0.0
r1,21,20,4,0.0
r2,27,14,5,0.0
r3,35,6,6,0.0
r1,14,3,4,0.0
r2,1,16,1,0.0
r3,15,2,4,0.0
r1,23,18,6,0.0
r2,21,20,5,0.0
r3,38,3,7,0.0
r1,23,21,4,0.0
r2,35,9,5,0.0
r3,29,15,3,0.0
r1,34,16,5,0.0
r2,22,28,4,0.0
r3,29,21,6,0.0
r1,43,0,7,0.0
r2,27,16,5,0.0
r3,35,8,6,0.0
r1,44,12,7,0.0
r2,56,0,9,0.0
r3,36,20,6,0.0
r1,11,18,4,0.0
r2,26,3,6,0.0
r3,22,7,6,0.0
r1,15,6,4,0.0
r2,17,4,5,0.0
r3,15,6,4,0.0
r1,26,1,5,0.0
r2,26,1,5,0.0
r3,11,16,2,0.0
r1,14,15,3,0.0
r2,16,13,2,0.0
r3,26,3,4,0.0
r1,45,0,8,0.0
r2,16,29,3,0.0
r3,23,22,4,0.0
r1,22,13,4,0.0
r2,25,10,5,0.0
r3,29,6,6,0.0
r1,23,6,4,0.0
r2,23,6,4,0.0
r3,19,10,3,0.0
r1,36,0,7,0.0
r2,26,10,4,0.0
r3,27,9,5,0.0
r1,28,4,6,0.0
r2,20,12,6,0.0
r3,25,7,6,0.0
r1,41,15,5,0.0
r2,15,41,2,0.0
r3,25,31,5,0.0
r1,36,18,7,0.0
r2,37,17,7,0.0
r3,33,21,5,0.0
r1,11,11,5,0.0
r2,21,1,6,0.0
r3,22,0,6,0.0
r1,19,17,4,0.0
r2,36,0,6,0.0
r3,36,0,6,0.0
r1,25,5,5,0.0
r2,26,4,5,0.0
r3,16,14,3,0.0
r1,46,16,7,0.0
r2,57,5,8,0.0
r3,41,21,6,0.0
r1,18,4,4,0.0
r2,16,6,4,0.0
r3,19,3,4,0.0
r1,8,20,2,0.0
r2,24,4,6,0.0
r3,22,6,6,0.0
r1,48,17,7,0.0
r2,42,23,6,0.0
r3,34,31,5,0.0
r1,52,0,8,0.0
r2,26,26,4,0.0
r3,34,18,5,0.0
r1,34,20,6,0.0
r2,54,0,8,0.0
r3,37,17,6,0.0
r1,35,5,5,0.0
r2,31,9,7,0.0
r3,18,22,5,0.0
r1,25,3,4,0.0
r2,24,4,4,0.0
r3,10,18,3,0.0
r1,30,7,5,0.0
r2,31,6,6,0.0
r3,37,0,7,0.0
r1,22,20,5,0.0
r2,18,24,4,0.0
r3,24,18,5,0.0
r1,55,8,7,0.0
r2,34,29,4,0.0
r3,54,9,7,0.0
r1,39,20,6,0.0
r2,42,17,6,0.0
r3,38,21,7,0.0
r1,36,18,5,0.0
r2,54,0,8,0.0
r3,41,13,6,0.0
r1,20,4,4,0.0
r2,13,11,2,0.0
r3,24,0,5,0.0
r1,12,9,2,0.0
r2,1,20,1,0.0
r3,21,0,6,0.0
r1,38,9,7,0.0
r2,34,13,6,0.0
r3,37,10,7,0.0
r1,38,17,6,0.0
r2,45,10,8,0.0
r3,32,23,5,0.0
r1,28,8,7,0.0
r2,26,10,6,0.0
r3,13,23,4,0.0
r1,25,0,7,0.0
r2,19,6,5,0.0
r3,19,6,4,0.0
r1,28,17,3,0.0
r2,45,0,5,0.0
r3,36,9,4,0.0
r1,28,5,6,0.0
r2,20,13,4,0.0
r3,16,17,4,0.0
r1,42,19,7,0.0
r2,49,12,8,0.0
r3,42,19,7,0.0
r1,27,0,7,0.0
r2,27,0,7,0.0
r3,19,8,4,0.0
r1,16,6,4,0.0
r2,10,12,4,0.0
r3,22,0,6,0.0
r1,35,36,5,0.0
r2,53,18,8,0.0
r3,47,24,7,0.0
r1,40,0,6,0.0
r2,28,12,4,0.0
r3,30,10,4,0.0
r1,44,9,8,0.0
r2,53,0,9,0.0
r3,40,13,6,0.0
r1,10,41,2,0.0
r2,40,11,5,0.0
r3,43,8,5,0.0
r1,20,22,3,0.0
r2,31,11,4,0.0
r3,42,0,7,0.0
r1,29,9,6,0.0
r2,37,1,8,0.0
r3,10,28,3,0.0
r1,41,8,6,0.0
r2,23,26,5,0.0
r3,36,13,6,0.0
r1,45,6,5,0.0
r2,44,7,5,0.0
r3,41,10,6,0.0
r1,18,11,4,0.0
r2,22,7,6,0.0
r3,29,0,6,0.0
r1,29,35,4,0.0
r2,57,7,9,0.0
r3,54,10,9,0.0
r1,9,6,4,0.0
r2,7,8,3,0.0
r3,15,0,6,0.0
r1,29,0,5,0.0
r2,16,13,3,0.0
r3,26,3,5,0.0
r1,33,23,6,0.0
r2,46,10,8,0.0
r3,44,12,8,0.0
r1,25,5,5,0.0
r2,10,20,5,0.0
r3,26,4,5,0.0
r1,18,13,3,0.0
r2,26,5,4,0.0
r3,31,0,5,0.0
r1,35,20,6,0.0
r2,40,15,6,0.0
r3,28,27,5,0.0
r1,27,0,6,0.0
r2,17,10,4,0.0
r3,16,11,4,0.0
r1,47,5,8,0.0
r2,47,5,7,0.0
r3,21,31,3,0.0
r1,27,0,4,0.0
r2,25,2,5,0.0
r3,17,10,3,0.0
r1,34,1,6,0.0
r2,9,26,2,0.0
r3,32,3,5,0.0
r1,23,19,4,0.0
r2,37,5,6,0.0
r3,21,21,5,0.0
r1,33,15,8,0.0
r2,19,29,5,0.0
r3,47,1,9,0.0
r1,23,5,4,0.0
r2,20,8,4,0.0
r3,17,11,3,0.0
r1,9,21,3,0.0
r2,30,0,6,0.0
r3,20,10,4,0.0
r1,23,19,3,0.0
r2,26,16,4,0.0
r3,37,5,6,0.0
r1,41,10,8,0.0
r2,27,24,5,0.0
r3,42,9,8,0.0
r1,16,16,3,0.0
r2,32,0,6,0.0
r3,23,9,5,0.0
r1,26,8,5,0.0
r2,34,0,7,0.0
r3,25,9,5,0.0
r1,22,22,4,0.0
r2,44,0,7,0.0
r3,27,17,5,0.0
r1,49,3,8,0.0
r2,28,24,5,0.0
r3,28,24,5,0.0
r1,27,7,5,0.0
r2,20,14,3,0.0
r3,33,1,5,0.0
r1,22,3,4,0.0
r2,21,4,5,0.0
r3,11,14,3,0.0
r1,30,9,5,0.0
r2,38,1,6,0.0
r3,22,17,3,0.0
r1,62,0,9,0.0
r2,51,11,7,0.0
r3,30,32,5,0.0
r1,11,2,4,0.0
r2,9,4,4,0.0
r3,10,3,4,0.0
r1,12,13,3,0.0
r2,13,12,3,0.0
r3,25,0,5,0.0
r1,43,2,6,0.0
r2,15,30,3,0.0
r3,37,8,6,0.0
r1,27,21,5,0.0
r2,24,24,4,0.0
r3,46,2,7,0.0
r1,28,29,5,0.0
r2,50,7,6,0.0
r3,37,20,6,0.0
r1,42,8,7,0.0
r2,28,22,5,0.0
r3,40,10,8,0.0
r1,12,22,2,0.0
r2,18,16,5,0.0
r3,23,11,5,0.0
r1,16,0,5,0.0
r2,15,1,4,0.0
r3,16,0,5,0.0
r1,20,31,4,0.0
r2,51,0,9,0.0
r3,31,20,6,0.0
r1,48,15,7,0.0
r2,35,28,6,0.0
r3,45,18,7,0.0
r1,48,0,8,0.0
r2,38,10,6,0.0
r3,38,10,6,0.0
r1,12,7,3,0.0
r2,17,2,5,0.0
r3,12,7,3,0.0
r1,25,5,3,0.0
r2,20,10,3,0.0
r3,30,0,4,0.0
r1,54,0,9,0.0
r2,48,6,7,0.0
r3,39,15,7,0.0
r1,25,10,5,0.0
r2,14,21,3,0.0
r3,32,3,5,0.0
r1,8,15,3,0.0
r2,23,0,5,0.0
r3,20,3,3,0.0
r1,26,29,4,0.0
r2,46,9,8,0.0
r3,36,19,6,0.0
r1,22,14,4,0.0
r2,36,0,6,0.0
r3,29,7,4,0.0
r1,28,22,4,0.0
r2,36,14,5,0.0
r3,42,8,6,0.0
r1,8,9,3,0.0
r2,17,0,5,0.0
r3,13,4,5,0.0
r1,39,14,7,0.0
r2,32,21,6,0.0
r3,36,17,5,0.0
r1,41,0,7,0.0
r2,32,9,7,0.0
r3,22,19,4,0.0
r1,18,10,5,0.0
r2,26,2,6,0.0
r3,20,8,4,0.0
r1,24,2,4,0.0
r2,9,17,2,0.0
r3,16,10,2,0.0
r1,20,7,5,0.0
r2,17,10,4,0.0
r3,22,5,5,0.0
r1,45,3,7,0.0
r2,21,27,4,0.0
r3,33,15,6,0.0
r1,25,0,5,0.0
r2,21,4,5,0.0
r3,4,21,2,0.0
r1,30,5,6,0.0
r2,34,1,6,0.0
r3,29,6,5,0.0
r1,25,13,5,0.0
r2,35,3,5,0.0
r3,19,19,4,0.0
r1,29,2,5,0.0
r2,21,10,4,0.0
r3,30,1,5,0.0
r1,25,19,4,0.0
r2,33,11,4,0.0
r3,44,0,6,0.0
r1,6,22,1,0.0
r2,28,0,3,0.0
r3,16,12,2,0.0
r1,38,0,7,0.0
r2,37,1,6,0.0
r3,23,15,5,0.0
r1,28,22,5,0.0
r2,36,14,8,0.0
r3,47,3,6,0.0
r1,18,4,3,0.0
r2,9,13,3,0.0
r3,17,5,4,0.0
r1,23,12,4,0.0
r2,5,30,1,0.0
r3,29,6,5,0.0
r1,15,6,4,0.0
r2,16,5,3,0.0
r3,17,4,3,0.0
r1,27,2,4,0.0
r2,16,13,2,0.0
r3,19,10,4,0.0
r1,51,1,8,0.0
r2,34,18,6,0.0
r3,20,32,4,0.0
r1,6,6,4,0.0
r2,12,0,3,0.0
r3,1,11,1,0.0
r1,44,23,7,0.0
r2,60,7,9,0.0
r3,53,14,8,0.0
r1,52,10,7,0.0
r2,47,15,7,0.0
r3,57,5,7,0.0
r1,14,10,5,0.0
r2,21,3,5,0.0
r3,20,4,4,0.0
r1,19,23,4,0.0
r2,22,20,4,0.0
r3,42,0,7,0.0
r1,18,6,5,0.0
r2,15,9,3,0.0
r3,22,2,4,0.0
r1,23,7,4,0.0
r2,28,2,5,0.0
r3,25,5,5,0.0
r1,15,11,3,0.0
r2,26,0,5,0.0
r3,16,10,3,0.0
r1,16,22,4,0.0
r2,24,14,5,0.0
r3,35,3,9,0.0
r1,49,0,7,0.0
r2,33,16,4,0.0
r3,40,9,5,0.0
r1,21,15,5,0.0
r2,29,7,5,0.0
r3,23,13,4,0.0
r1,17,15,2,0.0
r2,25,7,3,0.0
r3,26,6,4,0.0
r1,28,7,7,0.0
r2,31,4,8,0.0
r3,12,23,5,0.0
r1,17,6,3,0.0
r2,13,10,5,0.0
r3,23,0,6,0.0
r1,22,5,5,0.0
r2,20,7,4,0.0
r3,27,0,7,0.0
r1,24,12,4,0.0
r2,13,23,4,0.0
r3,36,0,6,0.0
r1,24,4,4,0.0
r2,14,14,3,0.0
r3,10,18,3,0.0
r1,49,0,8,0.0
r2,28,21,5,0.0
r3,27,22,3,0.0
r1,22,10,4,0.0
r2,20,12,2,0.0
r3,22,10,4,0.0
r1,20,20,3,0.0
r2,30,10,5,0.0
r3,26,14,4,0.0
r1,30,10,6,0.0
r2,16,24,4,0.0
r3,31,9,6,0.0
r1,34,7,6,0.0
r2,19,22,3,0.0
r3,32,9,6,0.0
r1,29,7,6,0.0
r2,26,10,6,0.0
r3,28,8,6,0.0
r1,31,22,6,0.0
r2,43,10,7,0.0
r3,50,3,8,0.0
r1,29,10,5,0.0
r2,19,20,3,0.0
r3,39,0,6,0.0
r1,27,14,5,0.0
r2,24,17,3,0.0
r3,36,5,6,0.0
r1,22,22,3,0.0
r2,44,0,6,0.0
r3,32,12,4,0.0
r1,19,6,4,0.0
r2,12,13,4,0.0
r3,17,8,6,0.0
r1,40,19,7,0.0
r2,54,5,9,0.0
r3,39,20,7,0.0
r1,49,5,7,0.0
r2,42,12,7,0.0
r3,33,21,5,0.0
r1,12,14,2,0.0
r2,1,25,1,0.0
r3,23,3,4,0.0
r1,19,6,5,0.0
r2,21,4,5,0.0
r3,13,12,3,0.0
r1,12,30,2,0.0
r2,29,13,5,0.0
r3,23,19,6,0.0
r1,39,12,7,0.0
r2,27,24,5,0.0
r3,40,11,7,0.0
r1,8,22,2,0.0
r2,22,8,4,0.0
r3,18,12,3,0.0
r1,34,11,4,0.0
r2,40,5,8,0.0
r3,31,14,6,0.0
r1,19,28,4,0.0
r2,29,18,5,0.0
r3,41,6,8,0.0
r1,53,1,7,0.0
r2,41,13,6,0.0
r3,40,14,6,0.0
r1,22,11,6,0.0
r2,26,7,6,0.0
r3,28,5,4,0.0
r1,40,12,7,0.0
r2,41,11,6,0.0
r3,51,1,7,0.0
r1,55,14,8,0.0
r2,45,24,7,0.0
r3,37,32,5,0.0
r1,51,6,8,0.0
r2,54,3,8,0.0
r3,54,3,8,0.0
r1,27,8,5,0.0
r2,32,3,5,0.0
r3,21,14,3,0.0
r1,16,29,3,0.0
r2,34,11,5,0.0
r3,28,17,5,0.0
r1,12,26,2,0.0
r2,29,9,4,0.0
r3,24,14,3,0.0
r1,24,22,4,0.0
r2,14,32,4,0.0
r3,45,1,7,0.0
r1,9,9,4,0.0
r2,14,4,5,0.0
r3,18,0,6,0.0
r1,11,15,3,0.0
r2,16,10,3,0.0
r3,25,1,5,0.0
r1,36,20,5,0.0
r2,40,16,6,0.0
r3,37,19,5,0.0
r1,31,0,6,0.0
r2,14,17,3,0.0
r3,10,21,2,0.0
r1,30,9,7,0.0
r2,28,11,5,0.0
r3,21,18,4,0.0
r1,30,23,5,0.0
r2,41,12,7,0.0
r3,35,18,7,0.0
r1,19,28,5,0.0
r2,32,15,7,0.0
r3,32,15,7,0.0
r1,24,13,6,0.0
r2,18,19,3,0.0
r3,37,0,7,0.0
r1,36,19,7,0.0
r2,55,0,10,0.0
r3,34,21,5,0.0
r1,24,7,4,0.0
r2,27,4,4,0.0
r3,23,8,4,0.0
r1,17,13,4,0.0
r2,22,8,4,0.0
r3,24,6,5,0.0
r1,32,17,4,0.0
r2,35,14,5,0.0
r3,44,5,7,0.0
r1,51,0,7,0.0
r2,26,25,4,0.0
r3,35,16,6,0.0
r1,36,1,7,0.0
r2,30,7,6,0.0
r3,24,13,5,0.0
r1,14,5,4,0.0
r2,7,12,2,0.0
r3,13,6,3,0.0
r1,24,7,4,0.0
r2,15,16,2,0.0
r3,26,5,5,0.0
r1,36,11,7,0.0
r2,41,6,9,0.0
r3,26,21,6,0.0
r1,15,40,3,0.0
r2,41,14,7,0.0
r3,54,1,8,0.0
r1,14,8,3,0.0
r2,4,18,2,0.0
r3,22,0,4,0.0
r1,32,11,5,0.0
r2,33,10,5,0.0
r3,42,1,6,0.0
r1,12,17,2,0.0
r2,19,10,4,0.0
r3,27,2,5,0.0
r1,23,0,4,0.0
r2,19,4,4,0.0
r3,4,19,2,0.0
r1,44,5,7,0.0
r2,28,21,4,0.0
r3,42,7,7,0.0
r1,15,4,3,0.0
r2,15,4,4,0.0
r3,19,0,4,0.0
r1,51,0,8,0.0
r2,27,24,7,0.0
r3,18,33,4,0.0
r1,26,0,5,0.0
r2,16,10,3,0.0
r3,20,6,3,0.0
r1,5,10,2,0.0
r2,15,0,3,0.0
r3,9,6,2,0.0
r1,23,16,3,0.0
r2,33,6,4,0.0
r3,32,7,4,0.0
r1,37,7,6,0.0
r2,35,9,5,0.0
r3,33,11,6,0.0
r1,12,18,5,0.0
r2,30,0,6,0.0
r3,9,21,3,0.0
r1,33,19,5,0.0
r2,48,4,6,0.0
r3,48,4,8,0.0
r1,15,22,5,0.0
r2,24,13,8,0.0
r3,30,7,7,0.0
r1,42,0,6,0.0
r2,14,28,3,0.0
r3,22,20,3,0.0
r1,11,4,3,0.0
r2,11,4,3,0.0
r3,15,0,5,0.0
r1,54,0,9,0.0
r2,50,4,8,0.0
r3,33,21,5,0.0
r1,7,8,3,0.0
r2,7,8,3,0.0
r3,15,0,5,0.0
r1,20,7,5,0.0
r2,13,14,4,0.0
r3,18,9,5,0.0
r1,25,23,4,0.0
r2,39,9,8,0.0
r3,36,12,5,0.0
r1,9,18,2,0.0
r2,27,0,5,0.0
r3,19,8,4,0.0
r1,13,1,3,0.0
r2,2,12,1,0.0
r3,14,0,4,0.0
r1,37,10,6,0.0
r2,32,15,5,0.0
r3,27,20,4,0.0
r1,17,16,4,0.0
r2,28,5,6,0.0
r3,33,0,7,0.0
r1,36,19,6,0.0
r2,40,15,6,0.0
r3,35,20,7,0.0
r1,28,3,6,0.0
r2,21,10,5,0.0
r3,22,9,4,0.0
r1,34,10,7,0.0
r2,21,23,6,0.0
r3,44,0,9,0.0
r1,22,13,4,0.0
r2,25,10,5,0.0
r3,35,0,6,0.0
r1,22,4,4,0.0
r2,17,9,3,0.0
r3,17,9,3,0.0
r1,11,13,3,0.0
r2,24,0,5,0.0
r3,14,10,3,0.0
r1,15,9,4,0.0
r2,24,0,5,0.0
r3,7,17,2,0.0
r1,61,3,9,0.0
r2,42,22,7,0.0
r3,33,31,5,0.0
r1,13,7,4,0.0
r2,8,12,1,0.0
r3,12,8,3,0.0
r1,39,17,6,0.0
r2,45,11,6,0.0
r3,56,0,8,0.0
r1,44,12,6,0.0
r2,43,13,6,0.0
r3,37,19,5,0.0
r1,21,26,6,0.0
r2,29,18,7,0.0
r3,32,15,6,0.0
r1,34,19,6,0.0
r2,44,9,8,0.0
r3,53,0,10,0.0
r1,29,18,5,0.0
r2,38,9,7,0.0
r3,28,19,6,0.0
r1,35,1,5,0.0
r2,29,7,5,0.0
r3,27,9,5,0.0
r1,11,23,2,0.0
r2,15,19,3,0.0
r3,31,3,7,0.0
r1,16,19,4,0.0
r2,26,9,4,0.0
r3,28,7,5,0.0
r1,36,21,5,0.0
r2,42,15,6,0.0
r3,46,11,6,0.0
r1,38,1,7,0.0
r2,21,18,4,0.0
r3,26,13,6,0.0
r1,14,14,4,0.0
r2,28,0,5,0.0
r3,19,9,5,0.0
r1,23,1,4,0.0
r2,14,10,3,0.0
r3,15,9,4,0.0
r1,42,13,6,0.0
r2,45,10,8,0.0
r3,30,25,4,0.0
r1,43,0,7,0.0
r2,7,36,3,0.0
r3,29,14,6,0.0
r1,43,14,5,0.0
